"","X","list_ID","common_name","scientific_name","date","time","count","duration","location","latitude","longitude","count_tot","month","year"
"590",4958,"S1615425","Dark-eyed Junco","Junco hyemalis","2004-02-24","10:00 AM",1,240,"US-CA",38.1575523,-119.1333177,46,2,2004
"591",4959,"S1529401","Dark-eyed Junco","Junco hyemalis","2004-01-18","12:30 PM",1,30,"US-CA",38.08713,-119.192406,8,1,2004
"592",4960,"S1187488","Dark-eyed Junco","Junco hyemalis","2003-11-08","11:30 AM",4,300,"US-CA",38.02406,-119.27419,8,11,2003
"593",4961,"S1511366","Dark-eyed Junco","Junco hyemalis","2003-12-27","12:00 PM",5,180,"US-CA",38.16361,-119.34049,18,12,2003
"594",4962,"S79023070","Dark-eyed Junco","Junco hyemalis","2021-01-04","01:24 PM",2,273,"US-OK",36.8630914,-96.5667034,69,1,2021
"595",4963,"S54632771","Dark-eyed Junco","Junco hyemalis","2019-04-06","11:20 AM",3,122,"US-OK",36.2081998,-96.0600758,40,4,2019
"596",4964,"S77745729","Dark-eyed Junco","Junco hyemalis","2020-12-20","11:59 AM",7,72,"US-OK",36.2081998,-96.0600758,57,12,2020
"597",4965,"S80524373","Dark-eyed Junco","Junco hyemalis","2021-02-06","10:33 AM",20,93,"US-OK",36.2081998,-96.0600758,58,2,2021
"598",4966,"S103266888","Dark-eyed Junco","Junco hyemalis","2022-02-20","02:05 PM",5,65,"US-OK",36.2081998,-96.0600758,29,2,2022
"599",4967,"S97949533","Dark-eyed Junco","Junco hyemalis","2021-11-22","03:14 PM",2,117,"US-CA",33.7477559,-116.7226084,37,11,2021
"600",4968,"S97972024","Dark-eyed Junco","Junco hyemalis","2021-11-23","07:29 AM",10,143,"US-CA",33.7477559,-116.7226084,58,11,2021
"601",4969,"S97993874","Dark-eyed Junco","Junco hyemalis","2021-11-23","02:11 PM",6,112,"US-CA",33.6612818,-116.579597,59,11,2021
"602",4970,"S54425143","Dark-eyed Junco","Junco hyemalis","2019-03-31","01:38 PM",5,120,"US-OK",36.2179826,-95.7992634,71,3,2019
"603",4971,"S17704082","Dark-eyed Junco","Junco hyemalis","2014-03-29","10:00 AM",6,180,"US-NM",35.8054268,-106.1398226,129,3,2014
"604",4972,"S79442972","Dark-eyed Junco","Junco hyemalis","2021-01-17","02:25 PM",14,48,"US-AR",35.38898,-94.4297111,58,1,2021
"605",4973,"S41909811","Dark-eyed Junco","Junco hyemalis","2018-01-14","02:01 PM",18,100,"US-MO",38.70534,-90.74048,227,1,2018
"606",4974,"S41155853","Dark-eyed Junco","Junco hyemalis","2017-12-17","12:40 PM",6,106,"US-MO",38.6228053,-90.344224,108,12,2017
"607",4975,"S21519811","Dark-eyed Junco","Junco hyemalis","2015-01-24","12:30 PM",4,60,"US-MO",38.5240964,-90.2668691,37,1,2015
"608",4976,"S33985177","Dark-eyed Junco","Junco hyemalis","2017-01-28","10:00 AM",2,35,"US-MO",38.5786266,-90.3233192,53,1,2017
"609",4977,"S20450685","Dark-eyed Junco","Junco hyemalis","2014-11-05","11:00 AM",3,0,"US-MO",38.6470591,-90.3067803,4,11,2014
"610",4978,"S17855769","Dark-eyed Junco","Junco hyemalis","2014-04-12","08:45 AM",1,120,"US-MO",38.690995,-90.2349186,200,4,2014
"611",4979,"S21025538","Dark-eyed Junco","Junco hyemalis","2014-12-25","10:30 AM",30,120,"US-MO",38.690995,-90.2349186,138,12,2014
"612",4980,"S17365487","Dark-eyed Junco","Junco hyemalis","2014-03-08","09:10 AM",3,20,"US-MO",38.614255,-90.2916527,84,3,2014
"613",4981,"S16826652","Dark-eyed Junco","Junco hyemalis","2014-02-07","08:45 AM",2,0,"US-MO",38.6286229,-90.302124,10,2,2014
"614",4982,"S17223714","Dark-eyed Junco","Junco hyemalis","2014-02-27","08:40 AM",22,45,"US-MO",38.6389068,-90.2853806,237,2,2014
"615",4983,"S17294044","Dark-eyed Junco","Junco hyemalis","2014-03-04","08:15 AM",1,45,"US-MO",38.6389068,-90.2853806,92,3,2014
"616",4984,"S17324171","Dark-eyed Junco","Junco hyemalis","2014-03-05","08:20 AM",12,50,"US-MO",38.6389068,-90.2853806,167,3,2014
"617",4985,"S17334391","Dark-eyed Junco","Junco hyemalis","2014-03-06","08:20 AM",13,55,"US-MO",38.6389068,-90.2853806,214,3,2014
"618",4986,"S17345055","Dark-eyed Junco","Junco hyemalis","2014-03-07","08:20 AM",31,55,"US-MO",38.6389068,-90.2853806,276,3,2014
"619",4987,"S17377851","Dark-eyed Junco","Junco hyemalis","2014-03-09","03:45 PM",19,80,"US-MO",38.6389068,-90.2853806,118,3,2014
"620",4988,"S17410868","Dark-eyed Junco","Junco hyemalis","2014-03-12","08:20 AM",28,45,"US-MO",38.6389068,-90.2853806,257,3,2014
"621",4989,"S17437862","Dark-eyed Junco","Junco hyemalis","2014-03-14","08:00 AM",3,60,"US-MO",38.6389068,-90.2853806,181,3,2014
"622",4990,"S17543272","Dark-eyed Junco","Junco hyemalis","2014-03-20","09:20 AM",20,80,"US-MO",38.6389068,-90.2853806,102,3,2014
"623",4991,"S17760108","Dark-eyed Junco","Junco hyemalis","2014-04-05","06:00 PM",16,30,"US-MO",38.6389068,-90.2853806,145,4,2014
"624",4992,"S17841108","Dark-eyed Junco","Junco hyemalis","2014-04-11","09:30 AM",1,60,"US-MO",38.6389068,-90.2853806,103,4,2014
"625",4993,"S17891506","Dark-eyed Junco","Junco hyemalis","2014-04-14","09:00 AM",1,90,"US-MO",38.6389068,-90.2853806,203,4,2014
"626",4994,"S20893308","Dark-eyed Junco","Junco hyemalis","2014-12-13","10:30 AM",15,120,"US-MO",38.6389068,-90.2853806,144,12,2014
"627",4995,"S20974801","Dark-eyed Junco","Junco hyemalis","2014-12-21","09:15 AM",10,165,"US-MO",38.6389068,-90.2853806,157,12,2014
"628",4996,"S20987277","Dark-eyed Junco","Junco hyemalis","2014-12-22","09:30 AM",30,60,"US-MO",38.6389068,-90.2853806,177,12,2014
"629",4997,"S20997656","Dark-eyed Junco","Junco hyemalis","2014-12-23","08:30 AM",12,30,"US-MO",38.6389068,-90.2853806,74,12,2014
"630",4998,"S21095947","Dark-eyed Junco","Junco hyemalis","2014-12-31","08:00 AM",18,120,"US-MO",38.6389068,-90.2853806,322,12,2014
"631",4999,"S21350144","Dark-eyed Junco","Junco hyemalis","2015-01-14","02:30 AM",25,60,"US-MO",38.6389068,-90.2853806,152,1,2015
"632",5000,"S21499852","Dark-eyed Junco","Junco hyemalis","2015-01-22","10:30 AM",2,30,"US-MO",38.6389068,-90.2853806,85,1,2015
"633",5001,"S25963234","Dark-eyed Junco","Junco hyemalis","2015-11-22","08:30 AM",6,45,"US-MO",38.6389068,-90.2853806,78,11,2015
"634",5002,"S33616660","Dark-eyed Junco","Junco hyemalis","2017-01-12","07:00 AM",5,90,"US-MO",38.6389068,-90.2853806,272,1,2017
"635",5003,"S33780633","Dark-eyed Junco","Junco hyemalis","2017-01-19","07:01 AM",1,56,"US-MO",38.6389068,-90.2853806,240,1,2017
"636",5004,"S35533959","Dark-eyed Junco","Junco hyemalis","2017-03-30","07:05 AM",3,100,"US-MO",38.6389068,-90.2853806,283,3,2017
"637",5005,"S35594469","Dark-eyed Junco","Junco hyemalis","2017-03-31","05:47 PM",10,80,"US-MO",38.6389068,-90.2853806,84,3,2017
"638",5006,"S35811314","Dark-eyed Junco","Junco hyemalis","2017-04-09","07:47 AM",2,74,"US-MO",38.6389068,-90.2853806,51,4,2017
"639",5007,"S40682155","Dark-eyed Junco","Junco hyemalis","2017-11-23","09:58 AM",1,134,"US-MO",38.6389068,-90.2853806,71,11,2017
"640",5008,"S42619189","Dark-eyed Junco","Junco hyemalis","2018-02-09","12:43 PM",3,25,"US-MO",38.6389068,-90.2853806,22,2,2018
"641",5009,"S44103398","Dark-eyed Junco","Junco hyemalis","2018-03-30","07:12 PM",2,32,"US-MO",38.6389068,-90.2853806,104,3,2018
"642",5010,"S49551085","Dark-eyed Junco","Junco hyemalis","2018-10-25","01:30 PM",2,70,"US-MO",38.6389068,-90.2853806,63,10,2018
"643",5011,"S17750325","Dark-eyed Junco","Junco hyemalis","2014-04-05","07:45 AM",21,120,"US-MO",38.636316,-90.296545,126,4,2014
"644",5012,"S17836663","Dark-eyed Junco","Junco hyemalis","2014-04-10","08:30 AM",2,120,"US-MO",38.636316,-90.296545,87,4,2014
"645",5013,"S43574572","Dark-eyed Junco","Junco hyemalis","2018-03-11","06:08 PM",1,64,"US-MO",38.636316,-90.296545,107,3,2018
"646",5014,"S21208412","Dark-eyed Junco","Junco hyemalis","2015-01-04","04:00 PM",4,0,"US-MO",38.63304,-90.29158,27,1,2015
"647",5015,"S13421647","Dark-eyed Junco","Junco hyemalis","2013-03-16","02:00 PM",2,0,"US-MO",38.6129807,-90.2593803,106,3,2013
"648",5016,"S17254279","Dark-eyed Junco","Junco hyemalis","2014-03-01","02:45 PM",2,90,"US-MO",38.6129807,-90.2593803,36,3,2014
"649",5017,"S17451952","Dark-eyed Junco","Junco hyemalis","2014-03-15","03:45 PM",1,80,"US-MO",38.6129807,-90.2593803,112,3,2014
"650",5018,"S17575595","Dark-eyed Junco","Junco hyemalis","2014-03-23","03:30 PM",4,90,"US-MO",38.6129807,-90.2593803,123,3,2014
"651",5019,"S22239405","Dark-eyed Junco","Junco hyemalis","2015-03-08","11:45 AM",16,120,"US-MO",38.6129807,-90.2593803,75,3,2015
"652",5020,"S22828782","Dark-eyed Junco","Junco hyemalis","2015-04-12","11:00 AM",2,150,"US-MO",38.6129807,-90.2593803,112,4,2015
"653",5021,"S27224092","Dark-eyed Junco","Junco hyemalis","2016-01-30","01:00 PM",6,90,"US-MO",38.6129807,-90.2593803,71,1,2016
"654",5022,"S35453430","Dark-eyed Junco","Junco hyemalis","2017-03-26","04:06 PM",7,86,"US-MO",38.6129807,-90.2593803,29,3,2017
"655",5023,"S41266689","Dark-eyed Junco","Junco hyemalis","2017-12-23","08:41 AM",2,80,"US-MO",38.6129807,-90.2593803,58,12,2017
"656",5024,"S43760440","Dark-eyed Junco","Junco hyemalis","2018-03-18","03:54 PM",13,71,"US-MO",38.6129807,-90.2593803,74,3,2018
"657",5025,"S17191282","Dark-eyed Junco","Junco hyemalis","2014-02-25","09:45 AM",22,10,"US-MO",38.6312204,-90.2699375,36,2,2014
"658",5026,"S17365974","Dark-eyed Junco","Junco hyemalis","2014-03-08","09:45 AM",11,45,"US-MO",38.607414,-90.2825546,86,3,2014
"659",5027,"S17873207","Dark-eyed Junco","Junco hyemalis","2014-04-13","10:45 AM",1,150,"US-MO",38.6066358,-90.2582139,198,4,2014
"660",5028,"S21127561","Dark-eyed Junco","Junco hyemalis","2015-01-01","02:30 PM",35,90,"US-MO",38.6066358,-90.2582139,151,1,2015
"661",5029,"S22809730","Dark-eyed Junco","Junco hyemalis","2015-04-11","06:40 PM",2,40,"US-MO",38.6066358,-90.2582139,51,4,2015
"662",5030,"S40885710","Dark-eyed Junco","Junco hyemalis","2017-12-03","12:29 PM",4,56,"US-MO",38.6066358,-90.2582139,56,12,2017
"663",5031,"S20503599","Dark-eyed Junco","Junco hyemalis","2014-11-09","12:30 PM",2,0,"US-MO",38.6369864,-90.2632856,2,11,2014
"664",5032,"S21381789","Dark-eyed Junco","Junco hyemalis","2015-01-17","11:30 AM",1,90,"US-MO",38.5708329,-90.3004558,253,1,2015
"665",5033,"S65338838","Dark-eyed Junco","Junco hyemalis","2020-03-01","04:23 PM",12,38,"US-OK",36.152075,-95.9778614,49,3,2020
"666",5034,"S65566629","Dark-eyed Junco","Junco hyemalis","2020-03-08","10:28 AM",3,24,"US-OK",36.152075,-95.9778614,35,3,2020
"667",5035,"S81668053","Dark-eyed Junco","Junco hyemalis","2021-02-15","03:30 PM",3,15,"US-OK",36.1441138,-95.9327686,79,2,2021
"668",5036,"S66184821","Dark-eyed Junco","Junco hyemalis","2020-03-24","06:09 PM",5,58,"US-OK",36.1431952,-95.9334761,3154,3,2020
"669",5037,"S80867279","Dark-eyed Junco","Junco hyemalis","2021-02-12","07:00 AM",5,17,"US-OK",36.1441933,-95.933674,11,2,2021
"670",5038,"S80948582","Dark-eyed Junco","Junco hyemalis","2021-02-12","11:00 AM",12,80,"US-OK",36.1441933,-95.933674,205,2,2021
"671",5039,"S81561574","Dark-eyed Junco","Junco hyemalis","2021-02-15","07:30 AM",6,60,"US-OK",36.1441933,-95.933674,38,2,2021
"672",5040,"S79022904","Dark-eyed Junco","Junco hyemalis","2021-01-10","11:02 AM",30,93,"US-OK",36.1499519,-96.2529969,107,1,2021
"673",5041,"S51186467","Dark-eyed Junco","Junco hyemalis","2019-01-01","03:57 PM",3,75,"US-OK",36.1189623,-95.9855793,79,1,2019
"674",5042,"S76720355","Dark-eyed Junco","Junco hyemalis","2020-11-26","12:40 PM",5,61,"US-OK",36.1043853,-95.9839742,112,11,2020
"675",5043,"S64885085","Dark-eyed Junco","Junco hyemalis","2020-02-22","11:32 AM",1,113,"US-OK",35.9322711,-95.2811987,331,2,2020
"676",5071,"S1628441","White-throated Sparrow","Zonotrichia albicollis","2004-03-08","",5,0,"US-VT",43.77954,-73.29591,20,3,2004
"677",5072,"S67802002","White-throated Sparrow","Zonotrichia albicollis","2020-04-25","02:13 PM",1,97,"US-OK",36.7968283,-98.1921574,75,4,2020
"678",5073,"S104878924","White-throated Sparrow","Zonotrichia albicollis","2022-03-15","11:54 AM",1,6,"US-KS",37.0243469,-96.4067768,22,3,2022
"679",5074,"S66184849","White-throated Sparrow","Zonotrichia albicollis","2020-03-21","04:01 PM",2,22,"US-OK",36.0351169,-94.8112393,10,3,2020
"680",5075,"S66184860","White-throated Sparrow","Zonotrichia albicollis","2020-03-21","04:36 PM",1,37,"US-OK",36.0351169,-94.8112393,28,3,2020
"681",5076,"S44577908","White-throated Sparrow","Zonotrichia albicollis","2018-04-14","03:50 PM",35,208,"US-MO",38.482151,-90.8242569,222,4,2018
"682",5077,"S41337936","White-throated Sparrow","Zonotrichia albicollis","2017-12-25","10:30 AM",12,330,"US-IL",37.6042906,-89.1945219,80,12,2017
"683",5078,"S100948655","White-throated Sparrow","Zonotrichia albicollis","2022-01-17","11:31 AM",6,223,"US-OK",35.6222331,-95.1711273,69,1,2022
"684",5079,"S67472318","White-throated Sparrow","Zonotrichia albicollis","2020-04-18","05:42 PM",8,22,"US-OK",35.5411319,-95.9264485,35,4,2020
"685",5080,"S54632771","White-throated Sparrow","Zonotrichia albicollis","2019-04-06","11:20 AM",2,122,"US-OK",36.2081998,-96.0600758,40,4,2019
"686",5081,"S77745729","White-throated Sparrow","Zonotrichia albicollis","2020-12-20","11:59 AM",15,72,"US-OK",36.2081998,-96.0600758,57,12,2020
"687",5082,"S80524373","White-throated Sparrow","Zonotrichia albicollis","2021-02-06","10:33 AM",3,93,"US-OK",36.2081998,-96.0600758,58,2,2021
"688",5083,"S103266888","White-throated Sparrow","Zonotrichia albicollis","2022-02-20","02:05 PM",3,65,"US-OK",36.2081998,-96.0600758,29,2,2022
"689",5084,"S54425143","White-throated Sparrow","Zonotrichia albicollis","2019-03-31","01:38 PM",9,120,"US-OK",36.2179826,-95.7992634,71,3,2019
"690",5085,"S1743857","White-throated Sparrow","Zonotrichia albicollis","2004-10-19","09:45 AM",4,60,"US-VT",43.6129,-73.0593,11,10,2004
"691",5086,"S41909811","White-throated Sparrow","Zonotrichia albicollis","2018-01-14","02:01 PM",12,100,"US-MO",38.70534,-90.74048,227,1,2018
"692",5087,"S41155853","White-throated Sparrow","Zonotrichia albicollis","2017-12-17","12:40 PM",17,106,"US-MO",38.6228053,-90.344224,108,12,2017
"693",5088,"S43354053","White-throated Sparrow","Zonotrichia albicollis","2018-03-03","05:34 PM",3,42,"US-MO",38.6228053,-90.344224,72,3,2018
"694",5089,"S17855769","White-throated Sparrow","Zonotrichia albicollis","2014-04-12","08:45 AM",4,120,"US-MO",38.690995,-90.2349186,200,4,2014
"695",5090,"S21025538","White-throated Sparrow","Zonotrichia albicollis","2014-12-25","10:30 AM",25,120,"US-MO",38.690995,-90.2349186,138,12,2014
"696",5091,"S17223714","White-throated Sparrow","Zonotrichia albicollis","2014-02-27","08:40 AM",12,45,"US-MO",38.6389068,-90.2853806,237,2,2014
"697",5092,"S17294044","White-throated Sparrow","Zonotrichia albicollis","2014-03-04","08:15 AM",3,45,"US-MO",38.6389068,-90.2853806,92,3,2014
"698",5093,"S17324171","White-throated Sparrow","Zonotrichia albicollis","2014-03-05","08:20 AM",11,50,"US-MO",38.6389068,-90.2853806,167,3,2014
"699",5094,"S17334391","White-throated Sparrow","Zonotrichia albicollis","2014-03-06","08:20 AM",25,55,"US-MO",38.6389068,-90.2853806,214,3,2014
"700",5095,"S17345055","White-throated Sparrow","Zonotrichia albicollis","2014-03-07","08:20 AM",9,55,"US-MO",38.6389068,-90.2853806,276,3,2014
"701",5096,"S17410868","White-throated Sparrow","Zonotrichia albicollis","2014-03-12","08:20 AM",9,45,"US-MO",38.6389068,-90.2853806,257,3,2014
"702",5097,"S17437862","White-throated Sparrow","Zonotrichia albicollis","2014-03-14","08:00 AM",2,60,"US-MO",38.6389068,-90.2853806,181,3,2014
"703",5098,"S17543272","White-throated Sparrow","Zonotrichia albicollis","2014-03-20","09:20 AM",2,80,"US-MO",38.6389068,-90.2853806,102,3,2014
"704",5099,"S17798169","White-throated Sparrow","Zonotrichia albicollis","2014-04-07","06:00 PM",1,45,"US-MO",38.6389068,-90.2853806,96,4,2014
"705",5100,"S17891506","White-throated Sparrow","Zonotrichia albicollis","2014-04-14","09:00 AM",8,90,"US-MO",38.6389068,-90.2853806,203,4,2014
"706",5101,"S17931688","White-throated Sparrow","Zonotrichia albicollis","2014-04-17","08:00 AM",24,120,"US-MO",38.6389068,-90.2853806,307,4,2014
"707",5102,"S18038666","White-throated Sparrow","Zonotrichia albicollis","2014-04-22","06:30 PM",12,75,"US-MO",38.6389068,-90.2853806,76,4,2014
"708",5103,"S18178852","White-throated Sparrow","Zonotrichia albicollis","2014-05-02","08:15 AM",4,60,"US-MO",38.6389068,-90.2853806,115,5,2014
"709",5104,"S18337590","White-throated Sparrow","Zonotrichia albicollis","2014-05-11","09:30 AM",2,180,"US-MO",38.6389068,-90.2853806,119,5,2014
"710",5105,"S18346956","White-throated Sparrow","Zonotrichia albicollis","2014-05-11","06:30 PM",4,60,"US-MO",38.6389068,-90.2853806,121,5,2014
"711",5106,"S20070906","White-throated Sparrow","Zonotrichia albicollis","2014-10-08","07:45 AM",2,45,"US-MO",38.6389068,-90.2853806,120,10,2014
"712",5107,"S20416528","White-throated Sparrow","Zonotrichia albicollis","2014-11-02","11:00 AM",2,30,"US-MO",38.6389068,-90.2853806,32,11,2014
"713",5108,"S20893308","White-throated Sparrow","Zonotrichia albicollis","2014-12-13","10:30 AM",12,120,"US-MO",38.6389068,-90.2853806,144,12,2014
"714",5109,"S20974801","White-throated Sparrow","Zonotrichia albicollis","2014-12-21","09:15 AM",10,165,"US-MO",38.6389068,-90.2853806,157,12,2014
"715",5110,"S20987277","White-throated Sparrow","Zonotrichia albicollis","2014-12-22","09:30 AM",12,60,"US-MO",38.6389068,-90.2853806,177,12,2014
"716",5111,"S20997656","White-throated Sparrow","Zonotrichia albicollis","2014-12-23","08:30 AM",6,30,"US-MO",38.6389068,-90.2853806,74,12,2014
"717",5112,"S21095947","White-throated Sparrow","Zonotrichia albicollis","2014-12-31","08:00 AM",20,120,"US-MO",38.6389068,-90.2853806,322,12,2014
"718",5113,"S21606294","White-throated Sparrow","Zonotrichia albicollis","2015-01-30","04:45 PM",6,45,"US-MO",38.6389068,-90.2853806,17,1,2015
"719",5114,"S22360906","White-throated Sparrow","Zonotrichia albicollis","2015-03-15","09:00 AM",25,120,"US-MO",38.6389068,-90.2853806,157,3,2015
"720",5115,"S22387893","White-throated Sparrow","Zonotrichia albicollis","2015-03-16","06:00 PM",2,30,"US-MO",38.6389068,-90.2853806,35,3,2015
"721",5116,"S22729778","White-throated Sparrow","Zonotrichia albicollis","2015-04-06","06:30 PM",2,45,"US-MO",38.6389068,-90.2853806,44,4,2015
"722",5117,"S23140557","White-throated Sparrow","Zonotrichia albicollis","2015-04-29","07:00 PM",3,45,"US-MO",38.6389068,-90.2853806,24,4,2015
"723",5118,"S23197329","White-throated Sparrow","Zonotrichia albicollis","2015-05-03","07:00 AM",4,180,"US-MO",38.6389068,-90.2853806,120,5,2015
"724",5119,"S25963234","White-throated Sparrow","Zonotrichia albicollis","2015-11-22","08:30 AM",15,45,"US-MO",38.6389068,-90.2853806,78,11,2015
"725",5120,"S29265867","White-throated Sparrow","Zonotrichia albicollis","2016-04-27","08:00 AM",4,45,"US-MO",38.6389068,-90.2853806,87,4,2016
"726",5121,"S33616660","White-throated Sparrow","Zonotrichia albicollis","2017-01-12","07:00 AM",15,90,"US-MO",38.6389068,-90.2853806,272,1,2017
"727",5122,"S33780633","White-throated Sparrow","Zonotrichia albicollis","2017-01-19","07:01 AM",4,56,"US-MO",38.6389068,-90.2853806,240,1,2017
"728",5123,"S33809874","White-throated Sparrow","Zonotrichia albicollis","2017-01-20","04:26 PM",6,59,"US-MO",38.6389068,-90.2853806,188,1,2017
"729",5124,"S35533959","White-throated Sparrow","Zonotrichia albicollis","2017-03-30","07:05 AM",15,100,"US-MO",38.6389068,-90.2853806,283,3,2017
"730",5125,"S35654197","White-throated Sparrow","Zonotrichia albicollis","2017-04-02","06:46 PM",3,37,"US-MO",38.6389068,-90.2853806,36,4,2017
"731",5126,"S35698031","White-throated Sparrow","Zonotrichia albicollis","2017-04-04","07:00 AM",8,127,"US-MO",38.6389068,-90.2853806,369,4,2017
"732",5127,"S35811314","White-throated Sparrow","Zonotrichia albicollis","2017-04-09","07:47 AM",2,74,"US-MO",38.6389068,-90.2853806,51,4,2017
"733",5128,"S35918417","White-throated Sparrow","Zonotrichia albicollis","2017-04-13","06:59 AM",4,109,"US-MO",38.6389068,-90.2853806,247,4,2017
"734",5129,"S35959752","White-throated Sparrow","Zonotrichia albicollis","2017-04-14","05:47 PM",1,88,"US-MO",38.6389068,-90.2853806,53,4,2017
"735",5130,"S36118134","White-throated Sparrow","Zonotrichia albicollis","2017-04-20","07:00 AM",8,98,"US-MO",38.6389068,-90.2853806,237,4,2017
"736",5131,"S36305628","White-throated Sparrow","Zonotrichia albicollis","2017-04-27","06:56 AM",3,121,"US-MO",38.6389068,-90.2853806,260,4,2017
"737",5132,"S36840525","White-throated Sparrow","Zonotrichia albicollis","2017-05-13","06:00 PM",4,45,"US-MO",38.6389068,-90.2853806,114,5,2017
"738",5133,"S40682155","White-throated Sparrow","Zonotrichia albicollis","2017-11-23","09:58 AM",30,134,"US-MO",38.6389068,-90.2853806,71,11,2017
"739",5134,"S42135357","White-throated Sparrow","Zonotrichia albicollis","2018-01-21","01:37 PM",60,127,"US-MO",38.6389068,-90.2853806,275,1,2018
"740",5135,"S45158368","White-throated Sparrow","Zonotrichia albicollis","2018-05-01","06:23 PM",1,86,"US-MO",38.6389068,-90.2853806,67,5,2018
"741",5136,"S49551085","White-throated Sparrow","Zonotrichia albicollis","2018-10-25","01:30 PM",3,70,"US-MO",38.6389068,-90.2853806,63,10,2018
"742",5137,"S17272816","White-throated Sparrow","Zonotrichia albicollis","2014-03-02","03:45 PM",2,60,"US-MO",38.636316,-90.296545,64,3,2014
"743",5138,"S17750325","White-throated Sparrow","Zonotrichia albicollis","2014-04-05","07:45 AM",12,120,"US-MO",38.636316,-90.296545,126,4,2014
"744",5139,"S17836663","White-throated Sparrow","Zonotrichia albicollis","2014-04-10","08:30 AM",16,120,"US-MO",38.636316,-90.296545,87,4,2014
"745",5140,"S43574572","White-throated Sparrow","Zonotrichia albicollis","2018-03-11","06:08 PM",63,64,"US-MO",38.636316,-90.296545,107,3,2018
"746",5141,"S17251602","White-throated Sparrow","Zonotrichia albicollis","2014-03-01","12:30 PM",10,60,"US-MO",38.63304,-90.29158,58,3,2014
"747",5142,"S21208412","White-throated Sparrow","Zonotrichia albicollis","2015-01-04","04:00 PM",12,0,"US-MO",38.63304,-90.29158,27,1,2015
"748",5143,"S36599002","White-throated Sparrow","Zonotrichia albicollis","2017-05-06","04:10 PM",1,42,"US-MO",38.6259678,-90.1853703,39,5,2017
"749",5144,"S13421647","White-throated Sparrow","Zonotrichia albicollis","2013-03-16","02:00 PM",50,0,"US-MO",38.6129807,-90.2593803,106,3,2013
"750",5145,"S16426628","White-throated Sparrow","Zonotrichia albicollis","2014-01-18","04:00 PM",1,0,"US-MO",38.6129807,-90.2593803,4,1,2014
"751",5146,"S17254279","White-throated Sparrow","Zonotrichia albicollis","2014-03-01","02:45 PM",17,90,"US-MO",38.6129807,-90.2593803,36,3,2014
"752",5147,"S17451952","White-throated Sparrow","Zonotrichia albicollis","2014-03-15","03:45 PM",15,80,"US-MO",38.6129807,-90.2593803,112,3,2014
"753",5148,"S17575595","White-throated Sparrow","Zonotrichia albicollis","2014-03-23","03:30 PM",10,90,"US-MO",38.6129807,-90.2593803,123,3,2014
"754",5149,"S18317547","White-throated Sparrow","Zonotrichia albicollis","2014-05-10","07:30 AM",3,240,"US-MO",38.6129807,-90.2593803,130,5,2014
"755",5150,"S21011399","White-throated Sparrow","Zonotrichia albicollis","2014-12-24","12:00 PM",25,120,"US-MO",38.6129807,-90.2593803,48,12,2014
"756",5151,"S22239405","White-throated Sparrow","Zonotrichia albicollis","2015-03-08","11:45 AM",5,120,"US-MO",38.6129807,-90.2593803,75,3,2015
"757",5152,"S22828782","White-throated Sparrow","Zonotrichia albicollis","2015-04-12","11:00 AM",4,150,"US-MO",38.6129807,-90.2593803,112,4,2015
"758",5153,"S27224092","White-throated Sparrow","Zonotrichia albicollis","2016-01-30","01:00 PM",6,90,"US-MO",38.6129807,-90.2593803,71,1,2016
"759",5154,"S35453430","White-throated Sparrow","Zonotrichia albicollis","2017-03-26","04:06 PM",1,86,"US-MO",38.6129807,-90.2593803,29,3,2017
"760",5155,"S41266689","White-throated Sparrow","Zonotrichia albicollis","2017-12-23","08:41 AM",3,80,"US-MO",38.6129807,-90.2593803,58,12,2017
"761",5156,"S43760440","White-throated Sparrow","Zonotrichia albicollis","2018-03-18","03:54 PM",15,71,"US-MO",38.6129807,-90.2593803,74,3,2018
"762",5157,"S44377158","White-throated Sparrow","Zonotrichia albicollis","2018-04-08","04:11 PM",6,62,"US-MO",38.6129807,-90.2593803,53,4,2018
"763",5158,"S45362421","White-throated Sparrow","Zonotrichia albicollis","2018-05-06","09:35 AM",2,134,"US-MO",38.6129807,-90.2593803,86,5,2018
"764",5159,"S18250965","White-throated Sparrow","Zonotrichia albicollis","2014-05-04","08:45 AM",4,120,"US-MO",38.7472557,-90.1926899,143,5,2014
"765",5160,"S17191282","White-throated Sparrow","Zonotrichia albicollis","2014-02-25","09:45 AM",3,10,"US-MO",38.6312204,-90.2699375,36,2,2014
"766",5161,"S13571837","White-throated Sparrow","Zonotrichia albicollis","2013-03-30","09:15 AM",2,75,"US-MO",38.6066358,-90.2582139,41,3,2013
"767",5162,"S17873207","White-throated Sparrow","Zonotrichia albicollis","2014-04-13","10:45 AM",9,150,"US-MO",38.6066358,-90.2582139,198,4,2014
"768",5163,"S21127561","White-throated Sparrow","Zonotrichia albicollis","2015-01-01","02:30 PM",25,90,"US-MO",38.6066358,-90.2582139,151,1,2015
"769",5164,"S22809730","White-throated Sparrow","Zonotrichia albicollis","2015-04-11","06:40 PM",9,40,"US-MO",38.6066358,-90.2582139,51,4,2015
"770",5165,"S23175611","White-throated Sparrow","Zonotrichia albicollis","2015-05-02","06:50 AM",35,105,"US-MO",38.6066358,-90.2582139,103,5,2015
